usefulCount,sideEffects,rating
106,No Side Effects,5
0,Mild Side Effects,2
9,Severe Side Effects,5
104,Severe Side Effects,5
31,No Side Effects,5
35,No Side Effects,4
23,Severe Side Effects,5
17,Severe Side Effects,4
15,Mild Side Effects,3
28,No Side Effects,5
5,Mild Side Effects,3
4,No Side Effects,4
3,No Side Effects,2
121,Mild Side Effects,5
50,Mild Side Effects,5
2,No Side Effects,3
28,No Side Effects,5
0,No Side Effects,5
42,No Side Effects,5
5,Moderate Side Effects,5
148,No Side Effects,4
43,Mild Side Effects,2
25,No Side Effects,1
12,Mild Side Effects,1
23,Extremely Severe Side Effects,1
14,Mild Side Effects,3
9,No Side Effects,1
12,Moderate Side Effects,1
52,Mild Side Effects,5
22,No Side Effects,5
21,Moderate Side Effects,5
7,Mild Side Effects,4
5,Mild Side Effects,1
18,No Side Effects,4
58,Mild Side Effects,1
1,Moderate Side Effects,5
75,Moderate Side Effects,1
11,Moderate Side Effects,1
11,Extremely Severe Side Effects,5
141,Mild Side Effects,5
6,No Side Effects,1
81,Mild Side Effects,4
9,Mild Side Effects,5
42,Moderate Side Effects,5
37,Moderate Side Effects,4
24,Mild Side Effects,2
8,Moderate Side Effects,4
31,Severe Side Effects,5
0,No Side Effects,1
59,Extremely Severe Side Effects,1
20,Moderate Side Effects,5
9,Mild Side Effects,1
18,Extremely Severe Side Effects,1
62,Mild Side Effects,5
24,Mild Side Effects,3
23,Mild Side Effects,3
12,Mild Side Effects,3
7,Moderate Side Effects,5
16,Mild Side Effects,5
5,Moderate Side Effects,4
5,Severe Side Effects,3
9,Severe Side Effects,5
4,No Side Effects,2
27,No Side Effects,5
25,No Side Effects,5
10,No Side Effects,4
0,Mild Side Effects,4
63,No Side Effects,3
15,Moderate Side Effects,5
80,Moderate Side Effects,5
13,No Side Effects,1
78,No Side Effects,5
17,No Side Effects,5
0,No Side Effects,5
25,Severe Side Effects,4
48,Severe Side Effects,1
16,No Side Effects,5
4,Moderate Side Effects,4
2,No Side Effects,1
20,Mild Side Effects,4
12,Moderate Side Effects,5
2,Mild Side Effects,4
40,Mild Side Effects,5
3,No Side Effects,5
11,Mild Side Effects,1
28,Severe Side Effects,5
45,Moderate Side Effects,4
12,No Side Effects,5
30,Moderate Side Effects,5
21,Mild Side Effects,5
11,Moderate Side Effects,3
5,No Side Effects,5
17,Mild Side Effects,4
2,Moderate Side Effects,4
6,Mild Side Effects,5
3,Severe Side Effects,4
23,Mild Side Effects,5
28,Mild Side Effects,5
7,No Side Effects,5
29,Moderate Side Effects,3
135,Mild Side Effects,5
58,No Side Effects,5
71,No Side Effects,5
26,Severe Side Effects,5
6,Moderate Side Effects,5
23,Mild Side Effects,2
44,Moderate Side Effects,5
15,Moderate Side Effects,5
18,Moderate Side Effects,5
80,No Side Effects,5
12,Moderate Side Effects,4
121,No Side Effects,4
9,Moderate Side Effects,4
1,Moderate Side Effects,1
35,No Side Effects,5
33,No Side Effects,1
11,Mild Side Effects,1
11,Mild Side Effects,2
15,No Side Effects,5
8,Mild Side Effects,5
18,Mild Side Effects,3
7,No Side Effects,1
16,Mild Side Effects,5
10,No Side Effects,1
7,Moderate Side Effects,1
34,Moderate Side Effects,4
64,No Side Effects,5
59,Mild Side Effects,4
22,Severe Side Effects,1
9,Extremely Severe Side Effects,5
22,Moderate Side Effects,5
6,No Side Effects,4
8,No Side Effects,4
9,Mild Side Effects,4
4,No Side Effects,5
4,Severe Side Effects,5
5,No Side Effects,2
18,No Side Effects,4
14,Severe Side Effects,5
2,Severe Side Effects,1
40,No Side Effects,4
4,Severe Side Effects,4
33,Severe Side Effects,5
0,No Side Effects,2
5,Extremely Severe Side Effects,3
9,Mild Side Effects,5
47,Mild Side Effects,5
64,No Side Effects,5
8,Severe Side Effects,4
121,Moderate Side Effects,5
3,Severe Side Effects,5
11,No Side Effects,5
29,Mild Side Effects,5
26,Moderate Side Effects,5
33,Moderate Side Effects,3
9,No Side Effects,4
25,No Side Effects,4
9,Mild Side Effects,5
3,Mild Side Effects,4
6,No Side Effects,1
5,Mild Side Effects,1
16,No Side Effects,5
19,Mild Side Effects,2
51,No Side Effects,4
24,Severe Side Effects,1
66,Moderate Side Effects,5
57,No Side Effects,5
24,No Side Effects,5
13,No Side Effects,5
7,Extremely Severe Side Effects,5
19,Mild Side Effects,5
9,Moderate Side Effects,1
28,No Side Effects,5
34,Extremely Severe Side Effects,4
13,Mild Side Effects,5
58,Moderate Side Effects,5
12,Moderate Side Effects,5
1,Moderate Side Effects,5
20,Moderate Side Effects,5
127,No Side Effects,4
13,Severe Side Effects,5
49,Moderate Side Effects,4
16,No Side Effects,2
0,Severe Side Effects,5
3,No Side Effects,3
13,Moderate Side Effects,5
141,No Side Effects,5
25,No Side Effects,3
13,No Side Effects,5
1,Moderate Side Effects,2
40,Mild Side Effects,5
7,No Side Effects,1
1,Severe Side Effects,5
45,Mild Side Effects,5
5,No Side Effects,5
53,No Side Effects,5
17,Mild Side Effects,5
125,Moderate Side Effects,5
3,Mild Side Effects,5
11,Severe Side Effects,2
18,Mild Side Effects,5
13,No Side Effects,5
1,Mild Side Effects,4
2,No Side Effects,1
29,No Side Effects,5
24,No Side Effects,5
9,No Side Effects,5
46,Mild Side Effects,4
14,No Side Effects,1
1,No Side Effects,1
22,Mild Side Effects,5
18,No Side Effects,3
1,Mild Side Effects,2
14,Mild Side Effects,5
26,Mild Side Effects,1
77,Mild Side Effects,5
108,No Side Effects,5
40,Mild Side Effects,5
9,Mild Side Effects,4
25,No Side Effects,1
18,Moderate Side Effects,4
9,No Side Effects,4
4,No Side Effects,1
2,Mild Side Effects,5
6,No Side Effects,1
15,Severe Side Effects,5
5,Severe Side Effects,2
0,No Side Effects,1
8,No Side Effects,3
31,No Side Effects,5
0,No Side Effects,4
12,Mild Side Effects,5
2,Severe Side Effects,1
26,Mild Side Effects,5
26,No Side Effects,3
64,Mild Side Effects,3
51,No Side Effects,2
9,Moderate Side Effects,5
6,Mild Side Effects,3
5,No Side Effects,3
26,Mild Side Effects,4
10,Moderate Side Effects,1
104,Mild Side Effects,4
123,No Side Effects,5
7,No Side Effects,1
1,Mild Side Effects,5
109,Mild Side Effects,5
0,Moderate Side Effects,5
39,No Side Effects,4
12,Mild Side Effects,3
13,Mild Side Effects,1
20,Mild Side Effects,1
36,Moderate Side Effects,5
1,No Side Effects,5
8,Mild Side Effects,1
2,No Side Effects,3
10,No Side Effects,5
17,Moderate Side Effects,4
19,Moderate Side Effects,5
25,No Side Effects,5
308,No Side Effects,5
2,No Side Effects,1
10,No Side Effects,5
15,Mild Side Effects,2
14,Severe Side Effects,4
39,Mild Side Effects,5
2,Severe Side Effects,2
6,Severe Side Effects,5
5,Severe Side Effects,5
2,Severe Side Effects,1
35,Moderate Side Effects,5
218,Severe Side Effects,5
80,Mild Side Effects,5
7,Moderate Side Effects,1
10,Extremely Severe Side Effects,1
1,Mild Side Effects,4
9,Severe Side Effects,4
3,No Side Effects,5
12,No Side Effects,3
90,Mild Side Effects,5
65,Mild Side Effects,4
1,Severe Side Effects,4
87,Mild Side Effects,5
4,No Side Effects,1
36,No Side Effects,1
8,Moderate Side Effects,5
0,Mild Side Effects,2
17,Mild Side Effects,4
4,Moderate Side Effects,4
25,Moderate Side Effects,5
58,No Side Effects,5
32,Mild Side Effects,4
28,Extremely Severe Side Effects,3
13,Moderate Side Effects,5
10,Mild Side Effects,1
0,Mild Side Effects,2
3,No Side Effects,5
22,No Side Effects,5
46,Moderate Side Effects,2
40,No Side Effects,4
4,No Side Effects,1
1,No Side Effects,4
27,Moderate Side Effects,5
3,Mild Side Effects,5
24,Moderate Side Effects,4
37,Moderate Side Effects,5
60,No Side Effects,5
58,No Side Effects,5
11,Mild Side Effects,1
10,Mild Side Effects,4
117,Mild Side Effects,5
43,Mild Side Effects,3
0,Mild Side Effects,5
18,No Side Effects,5
15,Moderate Side Effects,5
109,Severe Side Effects,4
20,Severe Side Effects,1
54,No Side Effects,5
4,Extremely Severe Side Effects,5
38,No Side Effects,5
3,Mild Side Effects,5
35,No Side Effects,1
8,Mild Side Effects,3
40,Mild Side Effects,5
3,Mild Side Effects,1
41,Mild Side Effects,1
65,Mild Side Effects,2
26,No Side Effects,4
13,No Side Effects,4
11,Moderate Side Effects,5
8,Moderate Side Effects,5
6,Moderate Side Effects,5
17,Moderate Side Effects,1
23,Moderate Side Effects,5
2,Mild Side Effects,4
80,No Side Effects,5
43,Mild Side Effects,5
1,Extremely Severe Side Effects,2
43,No Side Effects,1
26,Extremely Severe Side Effects,5
13,Mild Side Effects,5
34,Mild Side Effects,5
4,Severe Side Effects,5
96,Mild Side Effects,5
0,Mild Side Effects,5
4,Moderate Side Effects,2
7,Moderate Side Effects,5
10,No Side Effects,1
25,Moderate Side Effects,5
21,Moderate Side Effects,4
6,No Side Effects,2
18,No Side Effects,5
226,Extremely Severe Side Effects,5
0,No Side Effects,1
39,Mild Side Effects,3
11,Moderate Side Effects,1
47,No Side Effects,5
8,Moderate Side Effects,1
29,Moderate Side Effects,5
33,Moderate Side Effects,5
4,Mild Side Effects,5
96,Moderate Side Effects,2
64,Moderate Side Effects,4
116,Mild Side Effects,5
4,Moderate Side Effects,5
43,No Side Effects,1
2,Mild Side Effects,4
23,Mild Side Effects,5
5,Mild Side Effects,2
0,Moderate Side Effects,1
15,Mild Side Effects,5
26,No Side Effects,5
184,Mild Side Effects,5
72,Extremely Severe Side Effects,5
55,No Side Effects,5
12,No Side Effects,3
11,Mild Side Effects,1
7,No Side Effects,2
26,Severe Side Effects,5
78,Mild Side Effects,4
20,No Side Effects,1
14,No Side Effects,3
7,Mild Side Effects,5
35,Moderate Side Effects,5
121,Moderate Side Effects,5
17,No Side Effects,5
10,Mild Side Effects,3
35,Mild Side Effects,5
6,Moderate Side Effects,1
11,No Side Effects,3
60,No Side Effects,1
30,Mild Side Effects,5
6,No Side Effects,5
33,Moderate Side Effects,5
50,Moderate Side Effects,4
19,Moderate Side Effects,5
32,No Side Effects,4
4,Mild Side Effects,1
2,Severe Side Effects,4
80,No Side Effects,5
31,Extremely Severe Side Effects,4
10,No Side Effects,5
4,Severe Side Effects,4
1,Moderate Side Effects,5
9,Mild Side Effects,5
70,No Side Effects,2
7,Severe Side Effects,4
22,No Side Effects,4
105,Mild Side Effects,5
58,Moderate Side Effects,4
20,Mild Side Effects,1
3,No Side Effects,4
12,No Side Effects,5
9,Mild Side Effects,5
12,No Side Effects,2
42,Mild Side Effects,5
17,No Side Effects,1
19,Extremely Severe Side Effects,1
26,Mild Side Effects,4
22,Moderate Side Effects,1
2,Mild Side Effects,5
1,Severe Side Effects,1
34,No Side Effects,5
39,Extremely Severe Side Effects,5
41,No Side Effects,5
7,Extremely Severe Side Effects,4
70,No Side Effects,5
8,No Side Effects,5
1,No Side Effects,1
112,Mild Side Effects,5
11,Moderate Side Effects,5
3,Moderate Side Effects,2
41,No Side Effects,4
3,Extremely Severe Side Effects,2
43,No Side Effects,2
18,Moderate Side Effects,1
2,No Side Effects,2
12,Mild Side Effects,4
37,Extremely Severe Side Effects,5
26,Mild Side Effects,5
30,No Side Effects,5
9,Moderate Side Effects,5
0,Moderate Side Effects,2
14,Mild Side Effects,2
16,Moderate Side Effects,5
6,Moderate Side Effects,5
18,No Side Effects,5
3,Extremely Severe Side Effects,2
28,Severe Side Effects,5
13,Severe Side Effects,4
34,Mild Side Effects,5
0,No Side Effects,1
99,No Side Effects,5
3,Moderate Side Effects,2
7,Severe Side Effects,5
46,Mild Side Effects,5
75,Moderate Side Effects,5
11,Mild Side Effects,5
6,No Side Effects,5
14,Extremely Severe Side Effects,3
7,No Side Effects,5
7,Extremely Severe Side Effects,5
57,No Side Effects,5
127,No Side Effects,5
135,No Side Effects,5
42,No Side Effects,5
11,Mild Side Effects,5
33,Moderate Side Effects,5
5,Mild Side Effects,1
91,Severe Side Effects,5
26,Moderate Side Effects,5
8,Moderate Side Effects,1
11,Mild Side Effects,5
1,Mild Side Effects,1
2,No Side Effects,5
68,No Side Effects,5
35,Mild Side Effects,1
41,Mild Side Effects,5
52,Severe Side Effects,5
46,No Side Effects,5
14,No Side Effects,5
12,Mild Side Effects,4
37,Mild Side Effects,5
7,Moderate Side Effects,5
5,Severe Side Effects,1
45,Moderate Side Effects,5
5,Moderate Side Effects,5
14,No Side Effects,5
3,Mild Side Effects,1
40,Moderate Side Effects,5
1,No Side Effects,5
0,Mild Side Effects,5
1,Mild Side Effects,5
35,Severe Side Effects,2
30,Mild Side Effects,5
12,Moderate Side Effects,5
105,Mild Side Effects,2
16,No Side Effects,4
16,No Side Effects,5
19,Moderate Side Effects,5
15,Mild Side Effects,5
61,Moderate Side Effects,3
22,No Side Effects,5
6,Mild Side Effects,2
14,Mild Side Effects,5
291,No Side Effects,5
22,No Side Effects,3
13,No Side Effects,5
25,Extremely Severe Side Effects,4
25,Mild Side Effects,5
69,Mild Side Effects,5
14,Mild Side Effects,5
27,No Side Effects,5
4,No Side Effects,4
32,Severe Side Effects,5
7,No Side Effects,5
7,Moderate Side Effects,1
0,Mild Side Effects,5
12,Moderate Side Effects,3
23,Severe Side Effects,1
15,Mild Side Effects,5
1,Mild Side Effects,3
22,Moderate Side Effects,1
21,No Side Effects,5
4,Moderate Side Effects,5
17,No Side Effects,5
154,Moderate Side Effects,5
31,Moderate Side Effects,5
51,Mild Side Effects,1
18,Mild Side Effects,1
75,No Side Effects,5
25,Moderate Side Effects,5
13,No Side Effects,1
16,Extremely Severe Side Effects,4
73,Moderate Side Effects,5
58,Mild Side Effects,5
34,Moderate Side Effects,5
9,Mild Side Effects,5
23,Mild Side Effects,4
10,Extremely Severe Side Effects,4
11,Mild Side Effects,1
24,Mild Side Effects,4
32,Mild Side Effects,4
29,Moderate Side Effects,5
23,Mild Side Effects,5
96,Moderate Side Effects,5
13,Severe Side Effects,1
21,Moderate Side Effects,5
44,No Side Effects,5
2,Moderate Side Effects,1
58,Moderate Side Effects,4
97,Severe Side Effects,5
113,Extremely Severe Side Effects,5
8,No Side Effects,1
9,Mild Side Effects,1
72,Severe Side Effects,5
83,Mild Side Effects,5
35,No Side Effects,4
7,Mild Side Effects,4
5,Mild Side Effects,5
2,Mild Side Effects,1
84,Extremely Severe Side Effects,1
7,No Side Effects,5
77,No Side Effects,4
3,Extremely Severe Side Effects,4
1,Severe Side Effects,4
15,No Side Effects,2
6,No Side Effects,1
43,No Side Effects,3
45,Moderate Side Effects,5
8,Moderate Side Effects,1
39,Extremely Severe Side Effects,3
20,No Side Effects,4
2,Mild Side Effects,2
41,No Side Effects,5
4,Moderate Side Effects,4
180,Mild Side Effects,5
10,Moderate Side Effects,5
6,Mild Side Effects,5
0,Moderate Side Effects,4
56,Severe Side Effects,5
24,Moderate Side Effects,5
3,Severe Side Effects,5
35,No Side Effects,5
2,Severe Side Effects,4
16,Moderate Side Effects,1
20,No Side Effects,5
0,Moderate Side Effects,1
91,No Side Effects,5
0,No Side Effects,3
69,Mild Side Effects,5
15,Mild Side Effects,5
7,Mild Side Effects,4
18,Moderate Side Effects,5
124,Mild Side Effects,5
6,No Side Effects,3
18,Mild Side Effects,3
2,Mild Side Effects,3
0,Severe Side Effects,5
16,No Side Effects,1
68,No Side Effects,5
6,Severe Side Effects,5
20,Severe Side Effects,5
41,Mild Side Effects,4
61,Mild Side Effects,5
13,Severe Side Effects,5
24,No Side Effects,5
35,No Side Effects,4
3,Mild Side Effects,4
58,No Side Effects,5
11,No Side Effects,1
34,No Side Effects,5
40,Moderate Side Effects,4
10,Mild Side Effects,3
54,No Side Effects,5
15,Extremely Severe Side Effects,5
359,Mild Side Effects,5
54,No Side Effects,5
1,Mild Side Effects,4
24,Moderate Side Effects,5
12,No Side Effects,5
2,Mild Side Effects,3
23,Mild Side Effects,1
12,Severe Side Effects,4
10,Moderate Side Effects,1
18,No Side Effects,4
1,Mild Side Effects,4
14,Moderate Side Effects,1
2,Mild Side Effects,4
5,Severe Side Effects,3
1,Moderate Side Effects,1
10,No Side Effects,1
52,No Side Effects,5
7,Mild Side Effects,3
10,Severe Side Effects,1
0,No Side Effects,5
17,Mild Side Effects,5
16,Moderate Side Effects,4
3,Moderate Side Effects,1
23,Moderate Side Effects,5
6,Severe Side Effects,1
13,No Side Effects,5
185,Mild Side Effects,5
1,Severe Side Effects,4
114,No Side Effects,5
118,Moderate Side Effects,5
23,No Side Effects,5
6,Severe Side Effects,4
17,Severe Side Effects,4
17,Moderate Side Effects,5
4,Moderate Side Effects,5
56,Moderate Side Effects,5
43,Mild Side Effects,5
27,Mild Side Effects,5
28,No Side Effects,5
5,Moderate Side Effects,5
1,No Side Effects,3
6,Mild Side Effects,2
8,Moderate Side Effects,4
22,Moderate Side Effects,5
33,Mild Side Effects,4
16,Extremely Severe Side Effects,5
8,Severe Side Effects,5
0,No Side Effects,5
13,Mild Side Effects,5
12,No Side Effects,1
47,No Side Effects,5
72,No Side Effects,5
92,Mild Side Effects,5
13,Mild Side Effects,5
0,Severe Side Effects,5
4,Moderate Side Effects,5
2,No Side Effects,5
16,Mild Side Effects,2
28,Severe Side Effects,3
84,Mild Side Effects,1
1,No Side Effects,2
2,Extremely Severe Side Effects,4
18,No Side Effects,4
60,Mild Side Effects,5
93,No Side Effects,5
14,Mild Side Effects,5
44,Moderate Side Effects,2
1,No Side Effects,3
3,Mild Side Effects,2
6,Extremely Severe Side Effects,5
57,No Side Effects,5
140,Mild Side Effects,5
7,No Side Effects,2
29,Mild Side Effects,4
3,Mild Side Effects,1
1,No Side Effects,1
38,Extremely Severe Side Effects,3
101,Mild Side Effects,4
20,Severe Side Effects,5
27,No Side Effects,5
57,Mild Side Effects,5
27,Mild Side Effects,4
6,No Side Effects,1
25,Mild Side Effects,5
3,Moderate Side Effects,5
17,Extremely Severe Side Effects,5
19,Severe Side Effects,1
72,Moderate Side Effects,1
80,No Side Effects,5
197,Mild Side Effects,1
33,Mild Side Effects,4
19,Severe Side Effects,5
9,Severe Side Effects,5
22,Mild Side Effects,5
5,Mild Side Effects,2
72,Mild Side Effects,5
4,Mild Side Effects,2
12,Moderate Side Effects,1
25,Mild Side Effects,5
15,No Side Effects,1
14,Moderate Side Effects,5
20,No Side Effects,4
6,No Side Effects,4
43,Mild Side Effects,5
29,Severe Side Effects,5
14,No Side Effects,4
14,Mild Side Effects,2
36,Mild Side Effects,2
70,Moderate Side Effects,5
95,Moderate Side Effects,1
19,No Side Effects,5
3,Mild Side Effects,4
46,Mild Side Effects,5
141,Mild Side Effects,5
15,Extremely Severe Side Effects,5
45,No Side Effects,5
27,Mild Side Effects,5
27,Extremely Severe Side Effects,5
22,Mild Side Effects,5
45,No Side Effects,1
0,No Side Effects,2
10,Severe Side Effects,5
2,Moderate Side Effects,1
7,Mild Side Effects,5
0,Mild Side Effects,1
70,Moderate Side Effects,5
3,No Side Effects,4
0,Mild Side Effects,1
695,Mild Side Effects,5
17,Mild Side Effects,5
51,Severe Side Effects,5
11,Mild Side Effects,1
62,Mild Side Effects,5
13,Mild Side Effects,1
38,Severe Side Effects,3
17,Severe Side Effects,2
20,Mild Side Effects,1
10,Moderate Side Effects,1
18,Moderate Side Effects,5
6,Moderate Side Effects,5
7,Mild Side Effects,4
29,Moderate Side Effects,4
18,Moderate Side Effects,1
11,Extremely Severe Side Effects,1
59,Mild Side Effects,4
93,Mild Side Effects,5
7,No Side Effects,5
4,No Side Effects,5
11,Mild Side Effects,3
5,Mild Side Effects,1
2,Severe Side Effects,2
26,Mild Side Effects,1
10,Mild Side Effects,5
26,No Side Effects,2
13,Mild Side Effects,4
64,Moderate Side Effects,5
6,Moderate Side Effects,1
21,Mild Side Effects,5
14,Mild Side Effects,1
103,Mild Side Effects,5
11,No Side Effects,1
1,Moderate Side Effects,2
3,Mild Side Effects,1
5,Severe Side Effects,5
14,Extremely Severe Side Effects,5
82,Mild Side Effects,1
5,Extremely Severe Side Effects,1
5,No Side Effects,3
51,Mild Side Effects,5
4,Mild Side Effects,3
60,No Side Effects,5
3,Mild Side Effects,4
23,No Side Effects,5
15,No Side Effects,2
0,Moderate Side Effects,5
3,No Side Effects,2
15,Mild Side Effects,5
0,Moderate Side Effects,1
7,Mild Side Effects,1
5,Extremely Severe Side Effects,5
23,Moderate Side Effects,5
105,No Side Effects,5
2,Severe Side Effects,1
56,No Side Effects,5
3,No Side Effects,1
1,Mild Side Effects,5
5,No Side Effects,1
10,Mild Side Effects,1
55,No Side Effects,5
36,No Side Effects,5
2,Extremely Severe Side Effects,5
165,Severe Side Effects,5
0,Moderate Side Effects,5
26,Mild Side Effects,4
11,No Side Effects,3
6,Mild Side Effects,5
1,Moderate Side Effects,1
56,No Side Effects,5
0,Severe Side Effects,1
19,Mild Side Effects,2
16,No Side Effects,5
46,No Side Effects,5
8,No Side Effects,4
103,No Side Effects,5
24,Mild Side Effects,5
34,Moderate Side Effects,3
80,Mild Side Effects,5
31,Mild Side Effects,4
13,Moderate Side Effects,5
41,Moderate Side Effects,5
5,Moderate Side Effects,1
18,Moderate Side Effects,1
115,No Side Effects,5
82,Severe Side Effects,5
3,Moderate Side Effects,5
13,Moderate Side Effects,5
5,Mild Side Effects,3
27,Mild Side Effects,4
7,Mild Side Effects,1
0,No Side Effects,1
6,Mild Side Effects,1
31,Mild Side Effects,2
4,Moderate Side Effects,4
13,Severe Side Effects,5
21,Severe Side Effects,5
62,Severe Side Effects,5
40,No Side Effects,5
54,No Side Effects,5
24,Severe Side Effects,5
10,Moderate Side Effects,5
24,Mild Side Effects,1
83,Severe Side Effects,5
94,Severe Side Effects,5
38,Moderate Side Effects,5
1,No Side Effects,3
16,Severe Side Effects,5
1,Mild Side Effects,5
19,No Side Effects,4
36,Mild Side Effects,5
4,No Side Effects,4
0,Mild Side Effects,5
23,Mild Side Effects,5
19,Mild Side Effects,1
9,Severe Side Effects,5
11,No Side Effects,5
85,Mild Side Effects,5
3,Severe Side Effects,5
1,Severe Side Effects,3
23,No Side Effects,1
21,Severe Side Effects,4
2,Mild Side Effects,1
5,Moderate Side Effects,4
5,No Side Effects,1
13,No Side Effects,4
12,Severe Side Effects,3
90,Moderate Side Effects,2
1,Moderate Side Effects,5
14,Mild Side Effects,5
0,Extremely Severe Side Effects,2
21,No Side Effects,5
37,No Side Effects,5
7,No Side Effects,1
7,Mild Side Effects,1
4,Mild Side Effects,5
29,Extremely Severe Side Effects,5
28,Mild Side Effects,5
10,No Side Effects,5
0,Mild Side Effects,5
8,No Side Effects,2
9,No Side Effects,1
21,Mild Side Effects,4
30,Severe Side Effects,3
5,Mild Side Effects,4
27,Moderate Side Effects,2
88,No Side Effects,4
19,Extremely Severe Side Effects,4
55,Extremely Severe Side Effects,4
14,Moderate Side Effects,5
15,No Side Effects,4
14,Extremely Severe Side Effects,4
9,Mild Side Effects,5
34,No Side Effects,5
25,Mild Side Effects,3
17,Moderate Side Effects,1
15,No Side Effects,1
1,Moderate Side Effects,2
22,No Side Effects,5
17,Mild Side Effects,4
1,Mild Side Effects,1
20,No Side Effects,5
17,Mild Side Effects,5
55,Mild Side Effects,2
2,No Side Effects,5
19,Mild Side Effects,5
26,Mild Side Effects,4
101,Moderate Side Effects,5
5,Moderate Side Effects,1
50,Severe Side Effects,4
31,Severe Side Effects,3
8,Moderate Side Effects,1
75,Moderate Side Effects,5
70,Mild Side Effects,4
4,Moderate Side Effects,5
55,No Side Effects,2
11,Severe Side Effects,5
17,Severe Side Effects,5
8,Mild Side Effects,4
11,Extremely Severe Side Effects,5
56,Mild Side Effects,5
3,Mild Side Effects,4
2,No Side Effects,1
12,No Side Effects,5
26,No Side Effects,1
4,Mild Side Effects,4
5,No Side Effects,5
70,Moderate Side Effects,4
47,No Side Effects,5
1,Mild Side Effects,5
51,Mild Side Effects,5
31,Mild Side Effects,5
48,No Side Effects,3
43,No Side Effects,5
27,No Side Effects,5
50,Mild Side Effects,1
50,Mild Side Effects,5
18,Moderate Side Effects,5
5,No Side Effects,4
25,No Side Effects,5
29,Mild Side Effects,5
10,Moderate Side Effects,4
26,Mild Side Effects,5
8,Mild Side Effects,2
67,Extremely Severe Side Effects,5
3,Mild Side Effects,5
3,No Side Effects,4
13,Mild Side Effects,4
14,Moderate Side Effects,1
9,No Side Effects,4
11,Mild Side Effects,4
6,No Side Effects,3
10,Moderate Side Effects,4
50,Mild Side Effects,5
30,Mild Side Effects,5
102,No Side Effects,5
113,Extremely Severe Side Effects,3
38,Extremely Severe Side Effects,5
18,Mild Side Effects,1
29,No Side Effects,1
11,Mild Side Effects,1
28,Mild Side Effects,5
0,Extremely Severe Side Effects,1
75,No Side Effects,5
2,No Side Effects,4
6,No Side Effects,2
28,No Side Effects,5
19,No Side Effects,5
151,Moderate Side Effects,5
11,Moderate Side Effects,5
1,Moderate Side Effects,5
5,Moderate Side Effects,4
17,Moderate Side Effects,5
6,No Side Effects,1
13,Mild Side Effects,5
2,No Side Effects,1
7,Mild Side Effects,5
44,Mild Side Effects,3
22,Moderate Side Effects,1
57,Severe Side Effects,2
7,Severe Side Effects,5
51,No Side Effects,3
4,Mild Side Effects,5
20,Mild Side Effects,3
49,Extremely Severe Side Effects,5
20,No Side Effects,4
11,Moderate Side Effects,1
44,Mild Side Effects,4
4,Mild Side Effects,2
27,Mild Side Effects,5
8,Moderate Side Effects,5
12,Severe Side Effects,2
91,Mild Side Effects,5
28,Moderate Side Effects,5
24,No Side Effects,5
0,No Side Effects,1
22,Moderate Side Effects,5
12,Mild Side Effects,4
2,Moderate Side Effects,1
41,Moderate Side Effects,2
24,Mild Side Effects,1
48,No Side Effects,5
19,Mild Side Effects,1
20,Moderate Side Effects,4
0,Mild Side Effects,4
27,Mild Side Effects,2
122,Mild Side Effects,5
2,Moderate Side Effects,1
66,Moderate Side Effects,5
116,Mild Side Effects,5
17,Mild Side Effects,3
13,Mild Side Effects,5
0,Severe Side Effects,2
33,Mild Side Effects,4
41,Mild Side Effects,5
22,Moderate Side Effects,2
131,No Side Effects,5
55,Mild Side Effects,5
9,Moderate Side Effects,5
56,Extremely Severe Side Effects,4
7,No Side Effects,1
10,Mild Side Effects,5
1,No Side Effects,5
0,Severe Side Effects,2
3,Severe Side Effects,5
78,Moderate Side Effects,5
29,No Side Effects,4
25,No Side Effects,3
10,Extremely Severe Side Effects,4
2,Mild Side Effects,3
40,Mild Side Effects,4
30,Moderate Side Effects,5
13,Mild Side Effects,3
3,No Side Effects,1
17,No Side Effects,2
17,Mild Side Effects,1
53,No Side Effects,4
11,No Side Effects,3
26,No Side Effects,5
40,Moderate Side Effects,4
6,No Side Effects,3
5,Mild Side Effects,1
13,No Side Effects,1
66,Extremely Severe Side Effects,5
40,Moderate Side Effects,5
44,Severe Side Effects,5
249,No Side Effects,5
3,Moderate Side Effects,3
1,No Side Effects,1
12,No Side Effects,5
39,No Side Effects,5
41,Moderate Side Effects,5
3,No Side Effects,1
13,Moderate Side Effects,4
41,No Side Effects,1
23,Mild Side Effects,4
3,Mild Side Effects,5
26,No Side Effects,1
8,No Side Effects,1
142,No Side Effects,4
18,Severe Side Effects,5
27,Moderate Side Effects,5
8,Mild Side Effects,5
4,Moderate Side Effects,5
32,Mild Side Effects,4
46,No Side Effects,4
18,Moderate Side Effects,5
3,Severe Side Effects,2
5,Mild Side Effects,2
4,Moderate Side Effects,5
3,No Side Effects,5
50,No Side Effects,5
6,Severe Side Effects,1
55,Mild Side Effects,5
9,No Side Effects,1
17,No Side Effects,2
203,Moderate Side Effects,3
17,Extremely Severe Side Effects,3
174,Mild Side Effects,5
9,No Side Effects,2
21,Moderate Side Effects,3
0,Moderate Side Effects,1
45,Severe Side Effects,3
8,Severe Side Effects,4
28,Moderate Side Effects,2
18,No Side Effects,5
19,Moderate Side Effects,5
3,Extremely Severe Side Effects,5
